gene_ID,genes,MLS0036,MLS0037,MLS0038,MLS0039,MLS0040,MLS0041,MLS0042,MLS0043,MLS0044,MLS0045,MLS0046,MLS0047,MLS0048,MLS0049
ENSMUSG00000005803.14,Sqor,0,0,0,0,289.197378,0,0,0,21.432913,0,22.601682,0,21.986091,0
ENSMUSG00000022351.14,Sqle,0,0,0,0,0,0,0,34.639324,0,0,5.653478,11.509499,13.937747,0
ENSMUSG00000046957.5,Spz1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071112.12,Spx,0,0,0,0,0,0,0,0,0,0,0,0,4.52082,0
ENSMUSG00000049516.9,Spty2d1,0,0,29.150555,0,0,0,6.355336,0,3.041378,0,3.983705,0,1.248929,0
ENSMUSG00000043461.13,Sptssb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044408.7,Sptssa,0,0,0,0,0,0,0,0,47.207245,0,20.036567,11.457199,43.61695,64.85412
ENSMUSG00000039092.9,Sptlc3,0,0,0,0,0,0,0,0,5.757564,0,0,0,2.364319,0
ENSMUSG00000021036.10,Sptlc2,0,0,0,0,305.772385,0,48.612169,0,43.50673,39.454974,74.812258,174.161394,156.231455,3.054233
ENSMUSG00000021468.8,Sptlc1,0,0,38.949437,0,0,0,12.737498,0,18.286783,0,17.299155,47.34118,17.521911,0
ENSMUSG00000074899.6,Sptbn5,0,0,0,0,7.000689,0,0,0,1.363062,0,0.148782,0,0,0
ENSMUSG00000011751.16,Sptbn4,14.590849,63.070393,0,0,0,0,6.957267,195.414012,3.329435,0,0,0,0,0
ENSMUSG00000067889.6,Sptbn2,0,0,0,0,0,0,0,0,0,3.627444,0.417859,0,0.786017,0
ENSMUSG00000020315.18,Sptbn1,0,0,55.933762,38.107746,48.38761,0,44.615458,28.928494,5.37176,0,11.516916,0,8.285432,12.445721
ENSMUSG00000021061.15,Sptb,0,0,0,15.522043,0,0,0,0,0,18.619595,0.856524,1.483682,3.158759,2.526805
ENSMUSG00000057738.14,Sptan1,0,0,13.056231,16.262515,20.974825,0,20.941145,93.989359,15.103744,0,41.456712,11.698163,16.475962,13.057203
ENSMUSG00000026532.7,Spta1,0,35.564319,11.435827,0,9.70569,0,0,0,3.779472,7.162541,0.20627,5.503708,0,2.438009
ENSMUSG00000046997.5,Spsb4,0,0,35.902507,44.734137,0,0,11.396668,0,0,11.008602,0,0,0,0
ENSMUSG00000024160.16,Spsb3,0,0,0,0,0,0,0,0,37.821686,0,5.984174,24.227094,9.964668,0
ENSMUSG00000038451.13,Spsb2,0,0,0,0,0,0,0,0,0,0,7.077781,0,8.406075,0
ENSMUSG00000039911.13,Spsb1,0,697.140531,0,148.493064,95.126665,105.336303,38.703032,112.328279,5.13749,36.802141,7.780842,35.961679,10.792817,23.895226
ENSMUSG00000021930.14,Spryd7,0,0,0,0,0,0,0,0,0,0,4.085044,0,0,0
ENSMUSG00000051346.9,Spryd4,0,0,0,0,0,0,0,0,0,0,0,19.483752,0,0
ENSMUSG00000036966.15,Spryd3,50.763183,0,0,153.771988,0,205.791237,0,77.547697,6.352912,11.757915,57.383016,34.105876,15.811779,8.210601
ENSMUSG00000024427.7,Spry4,53.64922,0,0,0,0,18.999453,0,40.521183,3.340719,0,1.093948,9.729583,4.115557,4.309969
ENSMUSG00000061654.3,Spry3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022114.5,Spry2,0,0,0,0,0,0,0,0,0,0,0.830813,0,0,0
ENSMUSG00000037211.12,Spry1,51.227726,0,20.538326,0,0,0,13.475996,39.114648,0,0,0.703934,6.261239,7.792645,8.231253
ENSMUSG00000031986.6,Sprtn,0,0,0,0,18.276441,0,0,21.581343,10.675483,0,3.107361,0,1.461281,0
ENSMUSG00000045566.1,Sprr4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045539.3,Sprr3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054215.2,Sprr2k,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027925.2,Sprr2j-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042157.2,Sprr2i,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046259.2,Sprr2h,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046203.11,Sprr2g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050635.1,Sprr2f,418.886767,0,0,627.36989,401.901638,741.727403,54.505614,474.576915,52.167878,296.592713,19.929972,101.289914,32.133779,100.955188
ENSMUSG00000055030.1,Sprr2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042212.3,Sprr2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103221.1,Sprr2c-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050092.3,Sprr2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074445.4,Sprr2a3,0,0,0,0,0,0,0,0,0,0,0,0,2.264985,0
ENSMUSG00000068893.5,Sprr2a2,0,0,0,0,0,0,0,0,0,0,0,0,2.275255,0
ENSMUSG00000078664.2,Sprr2a1,0,0,0,0,0,0,0,0,0,0,0,0,2.172214,0
ENSMUSG00000048455.9,Sprr1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050359.7,Sprr1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045733.7,Sprn,239.757418,0,0,0,0,0,0,28.553383,0,0,0.513903,28.987559,0,38.522352
ENSMUSG00000037239.8,Spred3,0,0,21.432059,0,0,0,0,0,0,0,0.427492,0,0,0
ENSMUSG00000045671.17,Spred2,0,0,0,0,0,0,0,0,42.644565,10.533997,1.775996,0,6.991125,0
ENSMUSG00000027351.14,Spred1,0,49.693095,70.486448,0,0,0,11.035212,0,20.985858,5.004016,43.93449,27.024524,51.64759,30.659097
ENSMUSG00000068303.6,Spr-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033735.9,Spr,35.980542,0,65.485306,0,78.080475,0,0,0,0,0,29.876553,0,5.884028,0
ENSMUSG00000029550.11,Sppl3,54.742927,128.306293,85.367663,163.975586,70.030929,74.823999,85.477903,124.041777,33.609425,69.565166,13.013399,63.691,35.431458,35.182666
ENSMUSG00000049506.7,Sppl2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000035206.10,Sppl2b,0,0,70.683957,39.824056,169.730386,0,22.516899,33.278438,5.371246,0,21.789406,0,12.46404,35.40998
ENSMUSG00000027366.12,Sppl2a,0,106.464979,0,0,0,0,29.55299,0,5.657094,46.639178,16.238909,23.624318,5.807654,87.580799
ENSMUSG00000026295.12,Spp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029304.14,Spp1,0,0,0,89.221272,0,577.723031,234.255109,131.790475,55.39508,646.439305,171.417369,803.832368,167.020439,860.852256
ENSMUSG00000039660.16,Spout1,0,0,0,116.306929,0,0,76.494822,0,113.222524,0,34.983233,0,34.137445,0
ENSMUSG00000026771.14,Spopl,0,0,0,0,0,0,0,0,0,15.564992,9.618849,0,0.989107,0
ENSMUSG00000090268.1,Spopfm3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074424.3,Spopfm2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089696.3,Spopfm1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057522.15,Spop,0,0,0,0,190.83874,0,56.211499,33.331666,5.428586,0,16.935296,40.349832,27.246008,89.906488
ENSMUSG00000037379.7,Spon2,0,0,0,0,0,0,0,0,0,0,0.847877,0,0,0
ENSMUSG00000038156.16,Spon1,23.887617,0,0,0,0,0,0,18.52319,8.809428,0,0.666749,0,0,3.788442
ENSMUSG00000054162.15,Spock3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058297.16,Spock2,0,0,0,86.859551,0,0,0,0,0,0,0,8.07137,1.66528,0
ENSMUSG00000056222.15,Spock1,85.778846,0,0,171.295505,54.867109,60.755818,29.047956,129.52638,10.68284,20.302259,3.675516,31.200575,4.39922,13.836912
ENSMUSG00000028784.14,Spocd1,0,0,0,0,26.352078,0,0,0,0,9.723566,0,0,0,0
ENSMUSG00000005883.15,Spo11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020798.14,Spns3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040447.15,Spns2,0,0,0,0,0,27.874853,0,0,0,30.717913,0,0,0,0
ENSMUSG00000030741.15,Spns1,0,360.61926,0,0,235.797722,0,253.021176,0,0,14.763931,32.02563,7.451881,24.026024,24.962123
ENSMUSG00000116210.1,Spn-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051457.7,Spn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010154.7,Spire2,0,0,0,0,0,0,0,42.222006,0,0,0,0,0,0
ENSMUSG00000024533.17,Spire1,0,0,22.546031,0,133.31051,0,6.141336,0,19.743308,0,15.387324,14.889842,10.397089,15.499573
ENSMUSG00000074593.11,Spint5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000017310.7,Spint4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074596.3,Spint3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074227.12,Spint2,0,0,311.830326,101.290346,0,0,0,0,0,0,11.387744,0,4.879296,0
ENSMUSG00000027315.13,Spint1,0,128.692924,0,0,0,0,0,0,0,0,0,7.764886,0,0
ENSMUSG00000053729.4,Spinkl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050074.12,Spink8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000060201.5,Spink7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055095.3,Spink6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055561.9,Spink5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028415.4,Spink4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053030.11,Spink2,0,0,0,0,0,0,0,0,0,0,0,25.642707,0,0
ENSMUSG00000051050.10,Spink14,0,0,0,0,0,0,0,0,0,0,0,3.897243,1.648511,0
ENSMUSG00000073551.5,Spink13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000061144.5,Spink12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073573.5,Spink11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044176.12,Spink10,0,0,0,0,0,0,0,0,0,0,0.221812,0,0,0
ENSMUSG00000024503.3,Spink1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024970.5,Spindoc,0,0,0,0,0,0,0,0,0,0,7.189088,0,6.841181,0
ENSMUSG00000071722.4,Spin4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103801.1,Spin3-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095659.2,Spin2g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095754.2,Spin2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096645.2,Spin2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079566.1,Spin2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046550.8,Spin2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094115.2,Spin2-ps6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085877.4,Spin2-ps4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086081.4,Spin2-ps3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080072.2,Spin2-ps2,163.947327,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080300.4,Spin2-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021395.11,Spin1,0,0,0,0,0,0,0,0,3.678104,0,4.433061,7.513016,7.493006,0
ENSMUSG00000041974.10,Spidr,40.217884,0,0,0,0,0,10.107767,29.335894,10.727247,0,3.611023,9.391829,1.987556,0
ENSMUSG00000043065.12,Spice1,0,0,0,0,0,0,0,0,0,0,1.743483,0,19.157581,0
ENSMUSG00000004359.16,Spic,0,0,0,0,0,0,0,0,18.651422,0,6.694019,0,9.619545,0
ENSMUSG00000008193.13,Spib,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002111.8,Spi1,0,0,0,316.806187,0,88.832249,65.27811,0,15.619586,29.600944,170.878039,142.643713,163.436935,260.870607
ENSMUSG00000026163.17,Sphkap,44.072729,103.296534,0,22.002687,0,0,11.469392,33.288073,16.466365,10.310393,1.198235,7.992834,1.126974,7.081262
ENSMUSG00000057342.15,Sphk2,0,0,0,0,0,0,34.833151,0,17.096583,0,21.004692,0,25.57763,15.435684
ENSMUSG00000061878.15,Sphk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000738.18,Spg7,371.969218,0,0,0,0,0,0,366.107358,141.828687,37.211395,65.192506,79.083983,102.991698,71.440679
ENSMUSG00000032388.7,Spg21,0,0,104.791417,0,60.252185,33.70985,25.49398,0,0,0,15.744774,0,14.638672,0
ENSMUSG00000036580.15,Spg20,0,0,0,0,0,0,8.990247,0,26.165879,24.23918,23.239968,56.978817,38.367841,16.402336
ENSMUSG00000033396.13,Spg11,16.627691,0,0,16.60228,0,0,0,0,2.070802,7.848823,11.167064,2.010349,8.038548,0
ENSMUSG00000046846.4,Spesp1,0,0,0,41.865907,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034689.2,Spertl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034913.10,Spert,0,203.345364,0,0,0,0,0,0,0,0,1.139532,0,0,13.468683
ENSMUSG00000040761.16,Spen,10.461627,0,0,10.452694,6.696137,7.426525,8.176689,7.901653,10.43316,72.666682,10.676084,44.307142,2.142553,3.36593
ENSMUSG00000044084.2,Spem2,0,0,0,77.656151,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041165.6,Spem1,0,0,0,0,0,0,0,92.544778,0,0,3.331235,14.814015,0,0
ENSMUSG00000026207.16,Speg,24.39487,864.027917,84.651938,0,120.485753,0,0,9.234182,3.202071,20.45116,5.847192,0,9.633248,13.922482
ENSMUSG00000072663.12,Spef2,0,0,116.228014,23.939058,0,0,0,0,0,0,0.652704,0,0,0
ENSMUSG00000073795.11,Spef1l,0,0,0,0,0,0,0,0,0,0,1.930756,0,0,0
ENSMUSG00000027329.9,Spef1,0,0,116.523142,0,119.803275,0,0,0,0,44.204995,2.546119,0,0,0
ENSMUSG00000107956.1,Speer9-ps1,0,0,0,0,0,0,0,0,0,0,0,0,8.416977,0
ENSMUSG00000091304.2,Speer6-ps1,0,0,0,0,0,0,0,0,0,0,0,0,6.663082,0
ENSMUSG00000091358.2,Speer5-ps1,17.164718,0,0,0,0,12.157502,0,12.964488,0,8.102317,0,2.075278,0,2.757893
ENSMUSG00000091827.2,Speer4f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058643.3,Speer4f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091255.1,Speer4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070933.10,Speer4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089871.1,Speer4cos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073208.12,Speer4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048703.9,Speer4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073119.3,Speer4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067855.7,Speer3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063163.13,Speer2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095829.8,Speer1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033444.14,Specc1l,0,52.56183,0,0,0,0,72.898113,0,25.250464,0,32.800512,10.781249,41.092339,21.70394
ENSMUSG00000042331.13,Specc1,0,0,13.212964,188.886479,0,0,49.234975,0,79.147614,13.169532,20.429291,7.595496,7.736911,3.030026
ENSMUSG00000074812.11,Spdye4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029586.9,Spdye4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039296.15,Spdye4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052525.14,Spdya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000069910.2,Spdl1,0,0,0,0,0,0,0,86.17085,0,0,1.384357,12.312487,0,0
ENSMUSG00000024215.14,Spdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054408.9,Spcs3,0,0,14.642561,0,0,0,9.577011,0,18.332509,17.371125,25.513355,4.449333,37.640838,11.82568
ENSMUSG00000081888.1,Spcs2-ps,0,0,0,0,0,0,48.671435,0,0,0,7.62716,0,0,0
ENSMUSG00000035227.7,Spcs2,0,0,0,0,28.046075,31.05617,94.423242,0,69.256743,37.810283,78.26009,71.774478,212.508199,0
ENSMUSG00000021917.16,Spcs1,0,0,72.146591,0,0,0,0,0,25.9903,0,38.963245,40.664602,72.956028,81.996179
ENSMUSG00000005233.16,Spc25,0,0,0,0,0,0,0,0,0,16.107095,3.905933,28.296108,0,0
ENSMUSG00000074476.6,Spc24,0,0,0,0,101.855222,0,0,0,0,0,3.168478,0,8.129466,0
ENSMUSG00000038305.15,Spats2l,0,129.361169,0,0,0,0,14.836238,0,6.873699,31.137061,13.572255,3.925016,56.765427,9.23351
ENSMUSG00000051934.5,Spats2,0,0,16.392479,0,0,0,114.678923,0,0,0,9.23147,0,0,67.572696
ENSMUSG00000023935.10,Spats1,95.010071,0,0,47.432435,30.385859,33.647075,24.725452,107.641468,21.943373,11.211978,3.228878,5.743534,0,0
ENSMUSG00000009115.5,Spatc1l,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000049653.5,Spatc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021590.7,Spata9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021007.14,Spata7,0,0,0,135.605242,0,0,0,0,33.869228,0,1.066358,16.440247,6.954128,0
ENSMUSG00000034401.16,Spata6,0,0,0,156.478599,135.97672,0,0,0,0,0,8.74427,0,8.248637,0
ENSMUSG00000074876.6,Spata5l1,0,0,0,0,0,0,0,0,0,0,9.089948,10.10576,4.274677,0
ENSMUSG00000027722.14,Spata5,0,0,0,0,0,0,0,0,4.820977,0,24.497194,0,2.224973,0
ENSMUSG00000020191.11,Spata48,0,0,0,0,0,0,0,0,48.136724,0,0,0,0,0
ENSMUSG00000042800.5,Spata46,165.435824,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057072.11,Spata45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031518.6,Spata4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048478.7,Spata33,0,0,17.232685,0,163.92982,0,0,0,0,0,0,0,0,0
ENSMUSG00000044787.7,Spata32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043986.5,Spata31d1d,0,0,0,33.278309,0,0,8.673614,0,0,0,1.812289,8.059258,5.113528,26.775416
ENSMUSG00000074849.2,Spata31d1c,75.251339,88.186921,0,0,0,26.649675,0,56.837235,4.685876,17.760567,2.045909,18.19633,3.84847,6.045399
ENSMUSG00000091311.3,Spata31d1b,0,0,0,0,19.031032,0,0,0,3.705416,0,0,0,0,0
ENSMUSG00000050876.9,Spata31d1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056223.8,Spata31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026226.16,Spata3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033594.11,Spata2l,0,0,0,0,0,0,0,0,0,0,0.720551,0,0,25.38479
ENSMUSG00000017767.3,Spata25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024352.12,Spata24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000112920.1,Spata22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045004.3,Spata21,0,0,0,0,0,0,0,76.278,0,0,0,0,0,0
ENSMUSG00000020867.13,Spata20,0,0,0,0,0,0,48.942476,0,0,0,0,0,0,0
ENSMUSG00000047030.15,Spata2,0,407.849471,0,0,0,0,88.645376,0,3.959402,0,8.674748,3.843816,10.525171,5.108151
ENSMUSG00000031991.10,Spata19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029155.16,Spata18,85.690461,0,90.05823,0,0,0,0,0,0,0,1.119406,9.512517,0,0
ENSMUSG00000026611.17,Spata17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039335.11,Spata16,0,0,0,0,0,46.324122,0,0,0,16.691997,0,0,0,0
ENSMUSG00000021990.16,Spata13,23.145882,0,68.819734,0,0,0,31.881958,12.857754,0,124.158257,2.28665,33.207573,0,24.722582
ENSMUSG00000028188.13,Spata1,0,0,0,0,0,0,0,0,0,0,4.218752,0,0,0
ENSMUSG00000024068.8,Spast,0,0,10.862825,0,0,43.728169,0,0,24.655189,16.864742,16.615217,26.913418,38.95022,4.386537
ENSMUSG00000029309.7,Sparcl1,0,0,0,0,0,0,0,0,0,0,7.926223,0,0,0
ENSMUSG00000018593.13,Sparc,198.710354,0,539.403379,140.105707,0,0,0,0,25.077589,177.491214,26.688017,210.026677,193.04737,230.12159
ENSMUSG00000091396.2,Spanxn4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029682.5,Spam1,0,0,0,0,0,0,0,0,0,0,0,0,4.911211,0
ENSMUSG00000020859.16,Spag9,18.415119,0,7.321649,19.501697,35.892265,0,0,0,26.23369,13.848202,18.467978,25.13253,22.395648,0
ENSMUSG00000066196.11,Spag8,0,0,0,0,57.515962,0,0,0,0,57.560473,1.503475,0,0,0
ENSMUSG00000018287.12,Spag7,0,0,0,0,0,0,0,0,33.512869,25.974254,41.02097,80.890004,92.666204,0
ENSMUSG00000022783.11,Spag6l,54.066465,0,21.461036,0,0,0,0,0,0,0,0.717677,0,0,0
ENSMUSG00000037708.16,Spag6,103.784394,0,0,0,0,0,0,39.194106,0,0,2.495214,0,0,0
ENSMUSG00000002055.9,Spag5,0,0,13.056629,0,33.179873,0,0,0,0,0,4.17602,27.150297,0,0
ENSMUSG00000038180.11,Spag4,0,0,0,0,0,0,0,0,0,0,0.857502,0,1.676042,0
ENSMUSG00000085244.8,Spag17os,0,0,0,0,25.345148,0,0,0,0,0,0,0,0,0
ENSMUSG00000027867.10,Spag17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053153.14,Spag16,0,0,14.259937,35.784234,0,0,0,56.207184,0,0,1.295895,0,0,0
ENSMUSG00000059463.7,Spag11b,0,0,0,0,238.555476,0,0,0,0,0,0,0,0,0
ENSMUSG00000079842.1,Spag11a,0,685.673537,0,0,0,0,0,0,0,0,0,0,0,47.004365
ENSMUSG00000037617.12,Spag1,0,0,0,0,22.37686,0,0,40.263889,4.356862,8.256764,0.502737,4.229673,0,4.238656
ENSMUSG00000026809.15,Spaca9,221.818464,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010435.7,Spaca7,0,0,0,0,0,120.428911,0,0,0,0,0,0,0,0
ENSMUSG00000080316.11,Spaca6,0,0,0,0,0,0,0,0,40.592297,0,0,0,1.601168,0
ENSMUSG00000037167.5,Spaca5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070563.6,Spaca4,0,0,0,0,0,0,0,136.264659,0,0,0,43.624864,0,0
ENSMUSG00000053184.15,Spaca3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028264.16,Spaca1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028475.9,Spaar,0,0,0,0,0,0,0,0,0,0,0.424353,0,1.596465,0
ENSMUSG00000001948.10,Spa17,0,710.315858,141.669799,0,0,0,0,0,0,0,0,0,18.472927,0
ENSMUSG00000068859.5,Sp9,0,66.228104,0,28.213577,0,0,7.353549,0,0,0,0,3.416347,1.445095,0
ENSMUSG00000048562.7,Sp8,0,66.760532,139.810238,0,112.377455,248.877129,7.412666,132.698504,0,207.328928,4.776605,169.932666,8.985065,112.914066
ENSMUSG00000060284.7,Sp7,0,102.152604,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038560.7,Sp6,0,83.64077,0,35.645181,0,25.285569,0,53.927932,0,16.876447,3.882218,30.213613,5.482784,11.471912
ENSMUSG00000075304.2,Sp5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025323.10,Sp4,0,0,26.739261,0,0,0,12.37402,0,5.579599,0,2.581711,2.708358,0,0
ENSMUSG00000063714.15,Sp3os,0,0,0,0,0,0,0,0,0,0,4.690472,41.717098,0,0
ENSMUSG00000027109.16,Sp3,32.966054,77.042866,12.925444,0,0,0,0,24.693783,4.093728,0,21.13131,19.827257,22.482193,15.840453
ENSMUSG00000018678.13,Sp2,0,0,0,0,0,0,0,0,0,0,6.766567,0,0,8.64062
ENSMUSG00000070031.11,Sp140,0,0,0,105.383606,0,0,95.975036,0,97.22467,0,25.294657,126.170698,86.241397,170.986293
ENSMUSG00000070034.13,Sp110,0,0,0,0,0,93.009059,72.231753,0,98.96953,124.707088,80.060271,72.727752,109.66032,353.601928
ENSMUSG00000026222.16,Sp100,47.101558,0,0,152.849981,0,0,47.485696,0,113.473227,0,59.611012,124.059993,71.060039,161.59163
ENSMUSG00000001280.13,Sp1,0,0,0,32.849133,0,0,0,0,38.368012,0,15.316457,14.536476,2.919505,0
ENSMUSG00000000567.5,Sox9,0,0,61.367735,0,0,0,0,0,0,0,1.677299,0,0,0
ENSMUSG00000024176.10,Sox8,0,322.147896,0,137.236973,0,0,35.76926,103.813556,0,0,3.736865,0,7.029254,22.083917
ENSMUSG00000063060.6,Sox7,77.327081,90.619479,0,0,0,0,0,29.20252,0,0,0,0,1.977313,0
ENSMUSG00000030664.3,Sox6os,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051910.13,Sox6,33.087165,0,0,0,0,17.608247,0,0,0,0,0.337948,3.009394,6.100546,2.503757
ENSMUSG00000086731.1,Sox5os5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086282.1,Sox5os4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085785.7,Sox5os3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087157.1,Sox5os2,0,0,0,0,0,0,0,153.650899,0,0,0,24.595517,0,0
ENSMUSG00000087302.1,Sox5os1,0,0,0,0,0,0,0,0,0,0,1.093948,0,0,0
ENSMUSG00000072677.4,Sox5it,0,0,0,0,0,0,0,0,0,0,0,0,0,0
